timestamp,cooling_kWh,exterior_lighting_kWh,fans_kWh,interior_equipment_kWh,interior_lighting_kWh,energy_kWh,load_kW
1/1/18 00:15,0,5.107219371,38.65359158,113.7641688,9.621229206,168.190624,672.762496
1/1/18 00:30,0,5.107219371,38.65359158,113.7621295,9.706483915,168.2823789,673.1295157
1/1/18 00:45,0,5.107219371,38.65359158,113.7600902,9.791738624,168.376682,673.5067279
1/1/18 01:00,0,5.107219371,38.65359158,113.7580509,9.876993333,168.4716911,673.8867643
1/1/18 01:15,0,5.107219371,38.65359158,113.7560117,9.962248043,168.5586483,674.2345932
1/1/18 01:30,0,5.107219371,38.65359158,113.7539724,10.04750275,168.6453244,674.5812976
1/1/18 01:45,0,5.107219371,38.65359158,113.6014082,10.8036589,169.2517104,677.0068414
1/1/18 02:00,0,5.107219371,38.65359158,113.4488441,11.55981504,169.8578068,679.4312273
1/1/18 02:15,0,5.107219371,38.65359158,113.2962799,12.31597118,170.4637799,681.8551195
1/1/18 02:30,0,5.107219371,38.65359158,113.1437158,13.07212733,171.0696152,684.2784608
1/1/18 02:45,0,5.107219371,38.65359158,113.0000735,12.45702497,170.3135795,681.2543182
1/1/18 03:00,0,5.107219371,38.65359158,112.8564312,11.84192262,169.5572325,678.22893
1/1/18 03:15,0,5.107219371,38.65359158,113.0371865,11.22682027,169.1256705,676.5026821
1/1/18 03:30,0,5.107219371,38.65359158,113.2179417,10.61171791,168.6936854,674.7747418
1/1/18 03:45,0,5.107219371,38.65359158,113.455797,10.68912146,169.011596,676.046384
1/1/18 04:00,0,5.107219371,38.65359158,113.6936523,10.766525,169.3294387,677.317755
1/1/18 04:15,0,5.107219371,38.65359158,113.9315076,10.84392854,169.6488382,678.5953529
1/1/18 04:30,0,5.107219371,38.65359158,114.1693629,10.92133208,169.9685445,679.874178
1/1/18 04:45,0,5.107219371,38.65359158,114.5053589,13.40193133,172.7886711,691.1546845
1/1/18 05:00,0,5.107219371,38.65359158,114.8413548,15.88253058,175.6072586,702.4290343
1/1/18 05:15,0,5.107219371,38.65359158,114.8529533,18.36312983,179.4507063,717.8028253
1/1/18 05:30,0,5.107219371,38.65359158,114.8645517,20.84372908,181.8227056,727.2908223
1/1/18 05:45,0,5.107219371,38.65359158,119.6116792,26.39901489,191.9436687,767.7746748
1/1/18 06:00,0,5.107219371,38.65359158,124.3588068,31.95430071,202.0637871,808.2551482
1/1/18 06:15,0,5.107219371,38.65359158,129.1059343,37.50958652,212.2919749,849.1678998
1/1/18 06:30,0,5.107219371,38.65359158,133.8530618,43.06487234,222.5438367,890.1753468
1/1/18 06:45,0,5.107219371,38.65359158,129.7650869,62.61292523,237.7854955,951.1419819
1/1/18 07:00,0,5.107219371,38.65359158,125.6771119,82.16097813,253.1584941,1012.633976
1/1/18 07:15,0,5.107219371,38.65359158,121.589137,101.709031,268.547399,1074.189596
1/1/18 07:30,0,0,38.65359158,117.501162,121.2570839,278.8298568,1115.319427
1/1/18 07:45,0,0,38.65359158,118.3540938,133.9644131,292.3406129,1169.362451
1/1/18 08:00,0,0,38.65359158,119.2070255,146.6717422,305.8569562,1223.427825
1/1/18 08:15,0,0,38.65359158,120.0599573,159.3790714,319.385532,1277.542128
1/1/18 08:30,0,0,38.65359158,120.912889,172.0864005,332.9181583,1331.672633
1/1/18 08:45,0,0,41.7819964,121.6676801,175.9451349,340.1190968,1360.476387
1/1/18 09:00,0,0,41.71506357,122.4224712,179.8038693,344.6405628,1378.562251
1/1/18 09:15,0,0,42.03130997,124.9739254,183.6626037,351.2647027,1405.058811
1/1/18 09:30,0,0,42.9550667,127.5253797,187.5213381,358.4696576,1433.878631
1/1/18 09:45,0,0,43.13249446,129.6261006,188.1185611,361.2886006,1445.154403
1/1/18 10:00,0,0,43.3312821,131.7268215,188.7157842,364.1383827,1456.553531
1/1/18 10:15,0,0,43.18573248,133.6326886,187.2506182,364.4188624,1457.67545
1/1/18 10:30,0,0,42.79556184,135.3865267,185.4868407,364.0197654,1456.079062
1/1/18 10:45,0,0,42.3954369,135.4634793,183.7230632,361.9372652,1447.749061
1/1/18 11:00,0,0,41.98746123,133.9608654,181.9592856,358.2702485,1433.080994
1/1/18 11:15,0,0,41.9691274,131.9550574,179.214128,353.4865413,1413.946165
1/1/18 11:30,0,0,42.3598687,129.9492495,176.4689704,349.0904746,1396.361898
1/1/18 11:45,0,0,42.74420268,127.9434416,173.7238128,344.6949816,1378.779926
1/1/18 12:00,0,0,43.13054389,125.9376336,170.9786551,340.3070886,1361.228354
1/1/18 12:15,0,0,43.50199967,124.1209696,172.3071684,340.1696182,1360.678473
1/1/18 12:30,0,0,43.66797076,122.3043055,173.6356817,339.827866,1359.311464
1/1/18 12:45,0,0,43.82791293,121.2661955,174.9641949,340.256562,1361.026248
1/1/18 13:00,0,0,43.99008629,120.9093203,176.2927082,341.371459,1365.485836
1/1/18 13:15,0,0,44.0051053,120.5042669,174.8081225,339.4868841,1357.947536
1/1/18 13:30,0,0,44.01128303,120.0992136,173.3235369,337.5939821,1350.375928
1/1/18 13:45,0,0,44.0153882,119.6941602,171.8389512,335.6997025,1342.79881
1/1/18 14:00,0,0,44.01854399,119.2891068,170.3543656,333.8048909,1335.219563
1/1/18 14:15,0,0,43.75045815,119.5733525,163.8377245,327.3072564,1309.229026
1/1/18 14:30,0,0,43.46523892,120.6145257,157.3210834,321.551135,1286.20454
1/1/18 14:45,0,0,43.17377257,121.655699,150.8044422,315.7909771,1263.163908
1/1/18 15:00,0,0,42.86230579,122.6968722,144.2878011,310.0129554,1240.051822
1/1/18 15:15,0,0,41.10367568,122.7970334,113.7566311,277.8774185,1111.509674
1/1/18 15:30,0,0,39.38646909,122.3824839,83.22546114,245.3008779,981.2035114
1/1/18 15:45,0,0,38.65359158,122.2963176,67.95987614,229.2634509,917.0538035
1/1/18 16:00,0,0,38.65359158,120.1248719,58.90993315,218.046425,872.1857001
1/1/18 16:15,0,0,38.65359158,117.8323178,49.85999016,206.7271195,826.908478
1/1/18 16:30,0,0,38.65359158,115.5397637,40.81004717,195.4117857,781.647143
1/1/18 16:45,0,5.107219371,38.65359158,113.2472096,31.76010418,189.2085748,756.834299
1/1/18 17:00,0,5.107219371,38.65359158,115.265862,29.34232999,188.8331936,755.3327745
1/1/18 17:15,0,5.107219371,38.65359158,117.2845143,26.92455579,188.4768299,753.9073195
1/1/18 17:30,0,5.107219371,38.65359158,119.3031667,24.50678159,188.1261011,752.5044044
1/1/18 17:45,0,5.107219371,38.65359158,121.3218191,22.08900739,187.7845271,751.1381082
1/1/18 18:00,0,5.107219371,38.65359158,119.7198185,21.80667976,185.9651071,743.8604284
1/1/18 18:15,0,5.107219371,38.65359158,118.117818,21.52435213,184.1520388,736.6081553
1/1/18 18:30,0,5.107219371,38.65359158,116.5158174,21.24202449,182.3532126,729.4128505
1/1/18 18:45,0,5.107219371,38.65359158,114.9138168,20.95969686,180.5681903,722.2727614
1/1/18 19:00,0,5.107219371,38.65359158,115.6450521,21.01795581,181.4913654,725.9654615
1/1/18 19:15,0,5.107219371,38.65359158,116.3762873,21.07621477,182.2931832,729.1727329
1/1/18 19:30,0,5.107219371,38.65359158,117.1075226,21.13447373,183.0951504,732.3806017
1/1/18 19:45,0,5.107219371,38.65359158,117.8387578,21.19273268,183.8953404,735.5813616
1/1/18 20:00,0,5.107219371,38.65359158,117.6490807,21.16198032,183.6862335,734.7449341
1/1/18 20:15,0,5.107219371,38.65359158,117.4594036,21.13122795,183.5223042,734.0892166
1/1/18 20:30,0,5.107219371,38.65359158,117.2697264,21.10047558,183.1303872,732.5215486
1/1/18 20:45,0,5.107219371,38.65359158,117.0800493,21.06972322,182.9147799,731.6591195
1/1/18 21:00,0,5.107219371,38.65359158,116.5946098,19.2625953,180.626787,722.5071481
1/1/18 21:15,0,5.107219371,38.65359158,116.1091703,17.45546739,178.3366869,713.3467476
1/1/18 21:30,0,5.107219371,38.65359158,115.6237308,15.64833948,176.0464439,704.1857756
1/1/18 21:45,0,5.107219371,38.65359158,115.1382913,13.84121157,173.7558348,695.023339
1/1/18 22:00,0,5.107219371,38.65359158,114.4308754,13.58732575,172.7972344,691.1889377
1/1/18 22:15,0,5.107219371,38.65359158,113.7234595,13.33343993,171.8398886,687.3595545
1/1/18 22:30,0,5.107219371,38.65359158,113.0160437,13.0795541,170.8801057,683.5204226
1/1/18 22:45,0,5.107219371,38.65359158,112.3086278,12.82566828,169.9212373,679.684949
1/1/18 23:00,0,5.107219371,38.65359158,112.6735327,11.98193116,169.4443514,677.7774056
1/1/18 23:15,0,5.107219371,38.65359158,113.0384376,11.13819404,168.9671112,675.8684449
1/1/18 23:30,0,5.107219371,38.65359158,113.4033425,10.29445691,168.4909595,673.9638379
1/1/18 23:45,0,5.107219371,38.65359158,113.7682474,9.450719788,168.0150568,672.0602274
1/2/18 00:00,0,5.107219371,38.65359158,113.7662081,9.535974497,168.1015404,672.4061615
1/2/18 00:15,0,5.107219371,38.65359158,113.7641688,9.621229206,168.1839472,672.7357888
1/2/18 00:30,0,5.107219371,38.65359158,113.7621295,9.706483915,168.253352,673.0134078
1/2/18 00:45,0,5.107219371,38.65359158,113.7600902,9.791738624,168.3008927,673.2035707
1/2/18 01:00,0,5.107219371,38.65359158,113.7580509,9.876993333,168.3433455,673.3733819
1/2/18 01:15,0,5.107219371,38.65359158,113.7560117,9.962248043,168.4804039,673.9216158
1/2/18 01:30,0,5.107219371,38.65359158,113.7539724,10.04750275,168.6007929,674.4031717
1/2/18 01:45,0,5.107219371,38.65359158,113.6014082,10.8036589,169.2141585,676.8566338
1/2/18 02:00,0,5.107219371,38.65359158,113.4488441,11.55981504,169.8180404,679.2721615
1/2/18 02:15,0,5.107219371,38.65359158,113.2962799,12.31597118,170.4229821,681.6919284
1/2/18 02:30,0,5.107219371,38.65359158,113.1437158,13.07212733,171.0278209,684.1112835
1/2/18 02:45,0,5.107219371,38.65359158,113.0000735,12.45702497,170.2705458,681.0821833
1/2/18 03:00,0,5.107219371,38.65359158,112.8564312,11.84192262,169.513732,678.054928
1/2/18 03:15,0,5.107219371,38.65359158,113.0371865,11.22682027,169.0835514,676.3342057
1/2/18 03:30,0,5.107219371,38.65359158,113.2179417,10.61171791,168.6532562,674.6130248
1/2/18 03:45,0,5.107219371,38.65359158,113.455797,10.68912146,168.9730184,675.8920736
1/2/18 04:00,0,5.107219371,38.65359158,113.6936523,10.766525,169.2925809,677.1703235
1/2/18 04:15,0,5.107219371,38.65359158,113.9315076,10.84392854,169.6070338,678.4281353
1/2/18 04:30,0,5.107219371,38.65359158,114.1693629,10.92133208,169.9216999,679.6867997
1/2/18 04:45,0,5.107219371,38.65359158,114.5053589,13.40193133,172.7373087,690.9492346
1/2/18 05:00,0,5.107219371,38.65359158,114.8413548,15.88253058,175.5520919,702.2083678
1/2/18 05:15,0,5.107219371,38.65359158,114.8529533,18.36312983,179.209043,716.8361719
1/2/18 05:30,0,5.107219371,38.65359158,114.8645517,20.84372908,181.5234252,726.0937008
1/2/18 05:45,0,5.107219371,38.65359158,119.6116792,26.39901489,191.6083523,766.433409
1/2/18 06:00,0,5.107219371,38.65359158,124.3588068,31.95430071,201.8281764,807.3127057
1/2/18 06:15,0,5.107219371,38.65359158,129.1059343,37.50958652,211.9841915,847.9367659
1/2/18 06:30,0,5.107219371,38.65359158,133.8530618,43.06487234,222.1904528,888.7618112
1/2/18 06:45,0,5.107219371,38.65359158,129.7650869,62.61292523,237.5979176,950.3916703
1/2/18 07:00,0,5.107219371,38.65359158,125.6771119,82.16097813,252.9878228,1011.951291
1/2/18 07:15,0,5.107219371,38.65359158,121.589137,101.709031,268.3928449,1073.57138
1/2/18 07:30,0,0,38.65359158,117.501162,121.2570839,278.6949583,1114.779833
1/2/18 07:45,0,0,38.65359158,118.3540938,133.9644131,292.2192183,1168.876873
1/2/18 08:00,0,0,39.67970334,119.2070255,146.6717422,306.4662325,1225.86493
1/2/18 08:15,0,0,41.36413514,120.0599573,159.3790714,321.3380646,1285.352259
1/2/18 08:30,0,0,41.56328871,120.912889,172.0864005,335.0346937,1340.138775
1/2/18 08:45,0,0,42.30873796,121.6676801,175.9451349,340.2955567,1361.182227
1/2/18 09:00,0,0,42.69795827,122.4224712,179.8038693,345.2503048,1381.001219
1/2/18 09:15,0,0,43.09799055,124.9739254,183.6626037,352.0218903,1408.087561
1/2/18 09:30,0,0,43.50707248,127.5253797,187.5213381,358.8087574,1435.235029
1/2/18 09:45,0,0,43.7248872,129.6261006,188.1185611,361.7032236,1446.812894
1/2/18 10:00,0,0,43.93041321,131.7268215,188.7157842,364.5737292,1458.294917
1/2/18 10:15,0,0,43.77358592,133.6326886,187.2506182,364.8452373,1459.380949
1/2/18 10:30,0,0,43.36635088,135.3865267,185.4868407,364.4238731,1457.695492
1/2/18 10:45,0,0,42.94024935,135.4634793,183.7230632,362.3088018,1449.235207
1/2/18 11:00,0,0,42.50868353,133.9608654,181.9592856,358.6097116,1434.438846
1/2/18 11:15,0,0,42.46043957,131.9550574,179.214128,353.7997216,1415.198886
1/2/18 11:30,0,0,42.84831997,129.9492495,176.4689704,349.4166036,1397.666414
1/2/18 11:45,0,0,43.24206889,127.9434416,173.7238128,345.0417039,1380.166816
1/2/18 12:00,0,0,43.63547393,125.9376336,170.9786551,340.6684985,1362.673994
1/2/18 12:15,0,0,44.01031703,124.1209696,172.3071684,340.5369195,1362.147678
1/2/18 12:30,0,0,44.17635858,122.3043055,173.6356817,340.2011169,1360.804468
1/2/18 12:45,0,0,44.34515753,121.2661955,174.9641949,340.6476754,1362.590702
1/2/18 13:00,0,0,44.51174885,120.9093203,176.2927082,341.7743794,1367.097518
1/2/18 13:15,0,0,44.53408923,120.5042669,174.8081225,339.9040472,1359.616189
1/2/18 13:30,0,0,44.54418364,120.0992136,173.3235369,338.0224767,1352.089907
1/2/18 13:45,0,0,44.55075254,119.6941602,171.8389512,336.1378667,1344.551467
1/2/18 14:00,0,0,44.55300133,119.2891068,170.3543656,334.2494869,1336.997947
1/2/18 14:15,0,0,44.27741264,119.5733525,163.8377245,327.7357011,1310.942804
1/2/18 14:30,0,0,43.97289201,120.6145257,157.3210834,321.9515884,1287.806354
1/2/18 14:45,0,0,43.67642712,121.655699,150.8044422,316.1762512,1264.705005
1/2/18 15:00,0,0,43.39018691,122.6968722,144.2878011,310.4123362,1241.649345
1/2/18 15:15,0,0,41.6521335,122.7970334,113.7566311,278.2701941,1113.080776
1/2/18 15:30,0,0,39.76391482,122.3824839,83.22546114,245.4771791,981.9087164
1/2/18 15:45,0,0,38.86318001,122.2963176,67.95987614,229.2559524,917.0238095
1/2/18 16:00,0,0,38.65359158,120.1248719,58.90993315,217.8451975,871.38079
1/2/18 16:15,0,0,38.65359158,117.8323178,49.85999016,206.5140169,826.0560674
1/2/18 16:30,0,0,38.65359158,115.5397637,40.81004717,195.1842264,780.7369055
1/2/18 16:45,0,5.107219371,38.65359158,113.2472096,31.76010418,188.969463,755.877852
1/2/18 17:00,0,5.107219371,38.65359158,115.265862,29.34232999,188.5827124,754.3308495
1/2/18 17:15,0,5.107219371,38.65359158,117.2845143,26.92455579,188.1990416,752.7961662
1/2/18 17:30,0,5.107219371,38.65359158,119.3031667,24.50678159,187.8165408,751.2661632
1/2/18 17:45,0,5.107219371,38.65359158,121.3218191,22.08900739,187.4342859,749.7371435
1/2/18 18:00,0,5.107219371,38.65359158,119.7198185,21.80667976,185.5669062,742.267625
1/2/18 18:15,0,5.107219371,38.65359158,118.117818,21.52435213,183.6944506,734.7778025
1/2/18 18:30,0,5.107219371,38.65359158,116.5158174,21.24202449,181.8223014,727.2892055
1/2/18 18:45,0,5.107219371,38.65359158,114.9138168,20.95969686,179.9506374,719.8025495
1/2/18 19:00,0,5.107219371,38.65359158,115.6450521,21.01795581,180.7532637,723.0130546
1/2/18 19:15,0,5.107219371,38.65359158,116.3762873,21.07621477,181.5543043,726.2172171
1/2/18 19:30,0,5.107219371,38.65359158,117.1075226,21.13447373,182.355262,729.4210481
1/2/18 19:45,0,5.107219371,38.65359158,117.8387578,21.19273268,183.1564561,732.6258243
1/2/18 20:00,0,5.107219371,38.65359158,117.6490807,21.16198032,182.9479698,731.7918791
1/2/18 20:15,0,5.107219371,38.65359158,117.4594036,21.13122795,182.7446156,730.9784622
1/2/18 20:30,0,5.107219371,38.65359158,117.2697264,21.10047558,182.4931707,729.9726827
1/2/18 20:45,0,5.107219371,38.65359158,117.0800493,21.06972322,182.3116408,729.2465631
1/2/18 21:00,0,5.107219371,38.65359158,116.5946098,19.2625953,180.0426215,720.1704861
1/2/18 21:15,0,5.107219371,38.65359158,116.1091703,17.45546739,177.7691569,711.0766276
1/2/18 21:30,0,5.107219371,38.65359158,115.6237308,15.64833948,175.4984582,701.9938328
1/2/18 21:45,0,5.107219371,38.65359158,115.1382913,13.84121157,173.2275715,692.9102859
1/2/18 22:00,0,5.107219371,38.65359158,114.4308754,13.58732575,172.2870983,689.1483931
1/2/18 22:15,0,5.107219371,38.65359158,113.7234595,13.33343993,171.3706047,685.4824188
1/2/18 22:30,0,5.107219371,38.65359158,113.0160437,13.0795541,170.4621194,681.8484778
1/2/18 22:45,0,5.107219371,38.65359158,112.3086278,12.82566828,169.5544431,678.2177723
1/2/18 23:00,0,5.107219371,38.65359158,112.6735327,11.98193116,169.1283729,676.5134915
1/2/18 23:15,0,5.107219371,38.65359158,113.0384376,11.13819404,168.6550719,674.6202875
1/2/18 23:30,0,5.107219371,38.65359158,113.4033425,10.29445691,168.1816641,672.7266564
1/2/18 23:45,0,5.107219371,38.65359158,113.7682474,9.450719788,167.7084687,670.8338747
1/3/18 00:00,0,5.107219371,38.65359158,113.7662081,9.535974497,167.7971172,671.1884687
1/3/18 00:15,0,5.107219371,38.65359158,113.7641688,9.621229206,167.8830955,671.5323819
1/3/18 00:30,0,5.107219371,38.65359158,113.7621295,9.706483915,167.96765,671.8705999
1/3/18 00:45,0,5.107219371,38.65359158,113.7600902,9.791738624,168.0516011,672.2064043
1/3/18 01:00,0,5.107219371,38.65359158,113.7580509,9.876993333,168.13612,672.5444798
1/3/18 01:15,0,5.107219371,38.65359158,113.7560117,9.962248043,168.2508169,673.0032677
1/3/18 01:30,0,5.107219371,38.65359158,113.7539724,10.04750275,168.3696863,673.4787454
1/3/18 01:45,0,5.107219371,38.65359158,113.6014082,10.8036589,169.0130226,676.0520902
1/3/18 02:00,0,5.107219371,38.65359158,113.4488441,11.55981504,169.6607533,678.643013
1/3/18 02:15,0,5.107219371,38.65359158,113.2962799,12.31597118,170.3132144,681.2528575
1/3/18 02:30,0,5.107219371,38.65359158,113.1437158,13.07212733,170.9724528,683.8898111
1/3/18 02:45,0,5.107219371,38.65359158,113.0000735,12.45702497,170.2501642,681.0006568
1/3/18 03:00,0,5.107219371,38.65359158,112.8564312,11.84192262,169.4990202,677.9960808
1/3/18 03:15,0,5.107219371,38.65359158,113.0371865,11.22682027,169.0646,676.2584001
1/3/18 03:30,0,5.107219371,38.65359158,113.2179417,10.61171791,168.6309438,674.5237754
1/3/18 03:45,0,5.107219371,38.65359158,113.455797,10.68912146,168.9471813,675.7887253
1/3/18 04:00,0,5.107219371,38.65359158,113.6936523,10.766525,169.2638336,677.0553346
1/3/18 04:15,0,5.107219371,38.65359158,113.9315076,10.84392854,169.5825927,678.330371
1/3/18 04:30,0,5.107219371,38.65359158,114.1693629,10.92133208,169.9021228,679.6084913
1/3/18 04:45,0,5.107219371,38.65359158,114.5053589,13.40193133,172.7231906,690.8927626
1/3/18 05:00,0,5.107219371,38.65359158,114.8413548,15.88253058,175.5436604,702.1746415
1/3/18 05:15,0,5.107219371,38.65359158,114.8529533,18.36312983,179.1311507,716.5246026
1/3/18 05:30,0,5.107219371,38.65359158,114.8645517,20.84372908,181.4039258,725.6157031
1/3/18 05:45,0,5.107219371,38.65359158,119.6116792,26.39901489,191.4829452,765.9317806
1/3/18 06:00,0,5.107219371,38.65359158,124.3588068,31.95430071,201.6876088,806.7504351
1/3/18 06:15,0,5.107219371,38.65359158,129.1059343,37.50958652,211.8659587,847.4638349
1/3/18 06:30,0,5.107219371,38.65359158,133.8530618,43.06487234,222.1125375,888.4501501
1/3/18 06:45,0,5.107219371,38.65359158,129.7650869,62.61292523,237.5339865,950.1359461
1/3/18 07:00,0,5.107219371,38.65359158,125.6771119,82.16097813,252.9488443,1011.795377
1/3/18 07:15,0,5.107219371,38.65359158,121.589137,101.709031,268.3586544,1073.434618
1/3/18 07:30,0,0,38.65359158,117.501162,121.2570839,278.6582379,1114.632952
1/3/18 07:45,0,0,38.65359158,118.3540938,133.9644131,292.1817151,1168.72686
1/3/18 08:00,0,0,39.00832981,119.2070255,146.6717422,306.0340478,1224.136191
1/3/18 08:15,0,0,41.71571406,120.0599573,159.3790714,321.6798036,1286.719214
1/3/18 08:30,0,0,41.88693008,120.912889,172.0864005,335.343544,1341.374176
1/3/18 08:45,0,0,42.77339617,121.6676801,175.9451349,340.7214483,1362.885793
1/3/18 09:00,0,0,43.19648584,122.4224712,179.8038693,345.7030388,1382.812155
1/3/18 09:15,0,0,43.6180306,124.9739254,183.6626037,352.4947357,1409.978943
1/3/18 09:30,0,0,44.04077118,127.5253797,187.5213381,359.2947789,1437.179115
1/3/18 09:45,0,0,44.26891633,129.6261006,188.1185611,362.1810133,1448.724053
1/3/18 10:00,0,0,44.48437789,131.7268215,188.7157842,365.0614742,1460.245897
1/3/18 10:15,0,0,44.33278797,133.6326886,187.2506182,365.3411778,1461.364711
1/3/18 10:30,0,0,43.91771213,135.3865267,185.4868407,364.913895,1459.65558
1/3/18 10:45,0,0,43.48967216,135.4634793,183.7230632,362.7975771,1451.190308
1/3/18 11:00,0,0,43.05087304,133.9608654,181.9592856,359.0919206,1436.367682
1/3/18 11:15,0,0,43.001787,131.9550574,179.214128,354.2769457,1417.107783
1/3/18 11:30,0,0,43.37311477,129.9492495,176.4689704,349.8775267,1399.510107
1/3/18 11:45,0,0,43.76316118,127.9434416,173.7238128,345.4998827,1381.999531
1/3/18 12:00,0,0,44.15830412,125.9376336,170.9786551,341.1292153,1364.516861
1/3/18 12:15,0,0,44.53753306,124.1209696,172.3071684,341.0101896,1364.040758
1/3/18 12:30,0,0,44.7100314,122.3043055,173.6356817,340.6870571,1362.748228
1/3/18 12:45,0,0,44.87690867,121.2661955,174.9641949,341.1372891,1364.549156
1/3/18 13:00,0.079401438,0,45.08108178,120.9093203,176.2927082,342.3863934,1369.545574
1/3/18 13:15,0.363087079,0,45.09499281,120.5042669,174.8081225,340.7913281,1363.165312
1/3/18 13:30,0.593727351,0,45.03834704,120.0992136,173.3235369,339.0728193,1356.291277
1/3/18 13:45,0.960119112,0,45.09615562,119.6941602,171.8389512,337.6054298,1350.421719
1/3/18 14:00,1.250545113,0,45.07788926,119.2891068,170.3543656,335.9864427,1343.945771
1/3/18 14:15,1.175730976,0,44.80412711,119.5733525,163.8377245,329.4052223,1317.620889
1/3/18 14:30,1.08596256,0,44.51110456,120.6145257,157.3210834,323.5469225,1294.18769
1/3/18 14:45,0.984711435,0,44.21304164,121.655699,150.8044422,317.6724212,1270.689685
1/3/18 15:00,0.870021543,0,43.90981384,122.6968722,144.2878011,311.7794248,1247.117699
1/3/18 15:15,0,0,42.1485045,122.7970334,113.7566311,278.7285136,1114.914054
1/3/18 15:30,0,0,40.23608265,122.3824839,83.22546114,245.8953055,983.581222
1/3/18 15:45,0,0,39.26181351,122.2963176,67.95987614,229.5837059,918.3348235
1/3/18 16:00,0,0,38.65684046,120.1248719,58.90993315,217.770412,871.0816481
1/3/18 16:15,0,0,38.65359158,117.8323178,49.85999016,206.4315941,825.7263763
1/3/18 16:30,0,0,38.65359158,115.5397637,40.81004717,195.0981215,780.392486
1/3/18 16:45,0,5.107219371,38.65359158,113.2472096,31.76010418,188.8765785,755.5063139
1/3/18 17:00,0,5.107219371,38.65359158,115.265862,29.34232999,188.4874625,753.94985
1/3/18 17:15,0,5.107219371,38.65359158,117.2845143,26.92455579,188.1060296,752.4241183
1/3/18 17:30,0,5.107219371,38.65359158,119.3031667,24.50678159,187.7272344,750.9089374
1/3/18 17:45,0,5.107219371,38.65359158,121.3218191,22.08900739,187.350526,749.402104
1/3/18 18:00,0,5.107219371,38.65359158,119.7198185,21.80667976,185.490207,741.9608281
1/3/18 18:15,0,5.107219371,38.65359158,118.117818,21.52435213,183.615637,734.4625482
1/3/18 18:30,0,5.107219371,38.65359158,116.5158174,21.24202449,181.741074,726.9642961
1/3/18 18:45,0,5.107219371,38.65359158,114.9138168,20.95969686,179.8664744,719.4658978
1/3/18 19:00,0,5.107219371,38.65359158,115.6450521,21.01795581,180.6659703,722.6638812
1/3/18 19:15,0,5.107219371,38.65359158,116.3762873,21.07621477,181.4442938,725.7771751
1/3/18 19:30,0,5.107219371,38.65359158,117.1075226,21.13447373,182.2227264,728.8909056
1/3/18 19:45,0,5.107219371,38.65359158,117.8387578,21.19273268,183.0015725,732.0062899
1/3/18 20:00,0,5.107219371,38.65359158,117.6490807,21.16198032,182.7712009,731.0848035
1/3/18 20:15,0,5.107219371,38.65359158,117.4594036,21.13122795,182.5629451,730.2517802
1/3/18 20:30,0,5.107219371,38.65359158,117.2697264,21.10047558,182.3045869,729.2183477
1/3/18 20:45,0,5.107219371,38.65359158,117.0800493,21.06972322,182.1088955,728.4355822
1/3/18 21:00,0,5.107219371,38.65359158,116.5946098,19.2625953,179.8435453,719.3741811
1/3/18 21:15,0,5.107219371,38.65359158,116.1091703,17.45546739,177.5596108,710.2384431
1/3/18 21:30,0,5.107219371,38.65359158,115.6237308,15.64833948,175.2776672,701.1106689
1/3/18 21:45,0,5.107219371,38.65359158,115.1382913,13.84121157,172.9912808,691.965123
1/3/18 22:00,0,5.107219371,38.65359158,114.4308754,13.58732575,172.0406263,688.1625051
1/3/18 22:15,0,5.107219371,38.65359158,113.7234595,13.33343993,171.0743885,684.297554
1/3/18 22:30,0,5.107219371,38.65359158,113.0160437,13.0795541,170.1061508,680.4246032
1/3/18 22:45,0,5.107219371,38.65359158,112.3086278,12.82566828,169.1376628,676.550651
1/3/18 23:00,0,5.107219371,38.65359158,112.6735327,11.98193116,168.6519969,674.6079876
1/3/18 23:15,0,5.107219371,38.65359158,113.0384376,11.13819404,168.1884086,672.7536346
1/3/18 23:30,0,5.107219371,38.65359158,113.4033425,10.29445691,167.7198669,670.8794676
1/3/18 23:45,0,5.107219371,38.65359158,113.7682474,9.450719788,167.2491799,668.9967197
1/4/18 00:00,0,5.107219371,38.65359158,113.7662081,9.535974497,167.340889,669.363556
1/4/18 00:15,0,5.107219371,38.65359158,113.7641688,9.621229206,167.4177705,669.6710819
1/4/18 00:30,0,5.107219371,38.65359158,113.7621295,9.706483915,167.4948632,669.9794528
1/4/18 00:45,0,5.107219371,38.65359158,113.7600902,9.791738624,167.5721088,670.2884353
1/4/18 01:00,0,5.107219371,38.65359158,113.7580509,9.876993333,167.6495833,670.5983333
1/4/18 01:15,0,5.107219371,38.65359158,113.7560117,9.962248043,167.7271553,670.9086213
1/4/18 01:30,0,5.107219371,38.65359158,113.7539724,10.04750275,167.8038898,671.2155591
1/4/18 01:45,0,5.107219371,38.65359158,113.6014082,10.8036589,168.3971717,673.5886868
1/4/18 02:00,0,5.107219371,38.65359158,113.4488441,11.55981504,168.9910247,675.9640989
1/4/18 02:15,0,5.107219371,38.65359158,113.2962799,12.31597118,169.5964214,678.3856855
1/4/18 02:30,0,5.107219371,38.65359158,113.1437158,13.07212733,170.2028719,680.8114876
1/4/18 02:45,0,5.107219371,38.65359158,113.0000735,12.45702497,169.4480664,677.7922655
1/4/18 03:00,0,5.107219371,38.65359158,112.8564312,11.84192262,168.694583,674.778332
